benchmark,index,parent_aig,child_aig,mapper_mode,phase,cut_ordinal,reason,viable,selected_update,node,level,refs,gate,leaves,u_phase_best,fanout_limit,arrival,required,slack,area_flow,best_gate,best_arrival,best_area_flow,child_leaf_index,child_requested_phase,child_inverted_pin,leaf0_aig_id,leaf0_phase,leaf1_aig_id,leaf1_phase,leaf2_aig_id,leaf2_phase,leaf3_aig_id,leaf3_phase,leaf4_aig_id,leaf4_phase,leaf5_aig_id,leaf5_phase
benchmarks/i10.aig,264,861,855,3,0,35,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,4,-1,-1,739,-1,745,-1,749,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,265,861,855,3,0,36,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,649,-1,799,-1,850,-1,809,-1,853,-1,-1,-1
benchmarks/i10.aig,266,861,855,3,0,37,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,4,-1,-1,736,-1,746,-1,795,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,267,861,855,3,1,0,violates-required,0,0,615,20,2,NOR2xp33_ASAP7_75t_L,2,1,5,87.150,82.340,-4.810,1.860,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,799,0,856,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,268,861,855,3,1,1,no-supers,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,746,-1,749,-1,856,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,269,861,855,3,1,2,no-super-best,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,2,-1,-1,799,-1,850,-1,855,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,270,861,855,3,1,3,no-super-best,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,797,-1,798,-1,856,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,271,861,855,3,1,4,violates-required,0,0,615,20,2,AOI21xp33_ASAP7_75t_L,3,3,2,87.360,82.340,-5.020,1.170,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,751,0,795,0,856,1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,272,861,855,3,1,5,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,737,-1,736,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,273,861,855,3,1,6,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,734,-1,735,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,274,861,855,3,1,7,violates-required,0,0,615,20,2,AOI211xp5_ASAP7_75t_L,4,12,1,83.990,82.340,-1.650,1.400,AOI22xp33_ASAP7_75t_L,82.290,1.400,3,0,1,797,1,798,1,850,0,855,0,-1,-1,-1,-1
benchmarks/i10.aig,275,861,855,3,1,8,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,3,-1,-1,2,-1,627,-1,799,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,276,861,855,3,1,9,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,739,-1,745,-1,749,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,277,861,855,3,1,10,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,799,-1,850,-1,809,-1,854,-1,-1,-1,-1,-1
benchmarks/i10.aig,278,861,855,3,1,11,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,3,-1,-1,746,-1,749,-1,850,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,279,861,855,3,1,12,nonselected,1,0,615,20,2,AOI22xp33_ASAP7_75t_L,4,15,1,82.290,82.340,0.050,1.400,AOI22xp33_ASAP7_75t_L,82.290,1.400,3,0,1,751,0,795,0,850,0,855,0,-1,-1,-1,-1
benchmarks/i10.aig,280,861,855,3,1,13,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,736,-1,746,-1,795,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,281,861,855,3,1,14,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,624,-1,629,-1,799,-1,850,-1,854,-1,-1,-1
benchmarks/i10.aig,282,861,855,3,1,15,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,737,-1,736,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,283,861,855,3,1,16,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,2,-1,627,-1,799,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,284,861,855,3,1,17,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,734,-1,735,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,285,861,855,3,1,18,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,2,-1,624,-1,626,-1,799,-1,855,-1,-1,-1
benchmarks/i10.aig,286,861,855,3,1,19,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,797,-1,798,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,287,861,855,3,1,20,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,2,-1,627,-1,797,-1,798,-1,855,-1,-1,-1
benchmarks/i10.aig,288,861,855,3,1,21,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,2,-1,627,-1,751,-1,795,-1,855,-1,-1,-1
benchmarks/i10.aig,289,861,855,3,1,22,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,2,-1,627,-1,746,-1,749,-1,855,-1,-1,-1
benchmarks/i10.aig,290,861,855,3,1,23,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,751,-1,795,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,291,861,855,3,1,24,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,746,-1,749,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,292,861,855,3,1,25,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,736,-1,739,-1,745,-1,795,-1,856,-1,-1,-1
benchmarks/i10.aig,293,861,855,3,1,26,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,734,-1,735,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,294,861,855,3,1,27,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,729,-1,730,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,295,861,855,3,1,28,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,710,-1,738,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,296,861,855,3,1,29,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,699,-1,709,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,297,861,855,3,1,30,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,732,-1,733,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,298,861,855,3,1,31,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,84,-1,208,-1,734,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,299,861,855,3,1,32,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,737,-1,736,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,300,861,855,3,1,33,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,710,-1,727,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,301,861,855,3,1,34,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,739,-1,743,-1,744,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,302,861,855,3,1,35,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,739,-1,745,-1,749,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,303,861,855,3,1,36,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,-1,-1,-1,649,-1,799,-1,850,-1,809,-1,853,-1,-1,-1
benchmarks/i10.aig,304,861,855,3,1,37,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.290,1.400,4,-1,-1,736,-1,746,-1,795,-1,850,-1,855,-1,-1,-1
benchmarks/ode.abc.blif,1,5229,5219,0,0,0,accepted-best,1,1,2427,39,1,NAND2xp33_ASAP7_75t_L,2,0,5,181.200,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,1207.223,?,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,-1,-1,-1,5070,1,5226,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,2,5229,5219,0,0,1,no-supers,0,0,2427,39,1,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,181.200,1207.223,-1,-1,-1,450,-1,3117,-1,5226,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,3,5229,5219,0,0,2,no-super-best,0,0,2427,39,1,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,181.200,1207.223,-1,-1,-1,5063,-1,5069,-1,5226,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,4,5229,5219,0,0,3,accepted-best,1,1,2427,39,1,NAND3xp33_ASAP7_75t_L,3,6,2,180.670,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,129.050,NAND2xp33_ASAP7_75t_L,181.200,1207.223,-1,-1,-1,5070,1,4729,0,5224,0,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,5,5229,5219,0,0,4,no-supers,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NAND3xp33_ASAP7_75t_L,180.670,129.050,-1,-1,-1,450,-1,3117,-1,4729,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,6,5229,5219,0,0,5,accepted-best,1,1,2427,39,1,OAI211xp5_ASAP7_75t_L,4,10,1,174.000,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,2054.423,NAND3xp33_ASAP7_75t_L,180.670,129.050,2,1,0,5070,1,4729,0,5219,1,5223,0,-1,-1,-1,-1
benchmarks/ode.abc.blif,7,5229,5219,0,0,6,no-super-best,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,3831,-1,4471,-1,5070,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,8,5229,5219,0,0,7,no-super-best,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,5063,-1,5069,-1,4729,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,9,5229,5219,0,0,8,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,450,-1,3117,-1,4729,-1,5219,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,10,5229,5219,0,0,9,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,450,-1,3117,-1,3831,-1,4471,-1,5224,-1,-1,-1
benchmarks/ode.abc.blif,11,5229,5219,0,0,10,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,3831,-1,4471,-1,5063,-1,5069,-1,5224,-1,-1,-1
benchmarks/ode.abc.blif,12,5229,5219,0,0,11,no-super-best,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,3831,-1,4471,-1,5070,-1,5219,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,13,5229,5219,0,0,12,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,3831,-1,4471,-1,5070,-1,5219,-1,5220,-1,-1,-1
benchmarks/ode.abc.blif,14,5229,5219,0,0,13,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,5070,-1,4729,-1,5217,-1,5218,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,15,5229,5219,0,0,14,no-super-best,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,5070,-1,5190,-1,4729,-1,5219,-1,5222,-1,-1,-1
benchmarks/ode.abc.blif,16,5229,5219,0,0,15,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,3831,-1,5070,-1,4729,-1,5219,-1,5220,-1,-1,-1
benchmarks/ode.abc.blif,17,5229,5219,0,0,16,no-super-best,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,-1,-1,-1,3153,-1,3831,-1,4470,-1,5070,-1,5224,-1,-1,-1
benchmarks/ode.abc.blif,18,5229,5219,0,0,17,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,OAI211xp5_ASAP7_75t_L,174.000,2054.423,3,-1,-1,5063,-1,5069,-1,4729,-1,5219,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,19,5229,5219,0,1,0,accepted-best,1,1,2427,39,1,NOR2xp33_ASAP7_75t_L,2,3,5,180.230,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,1028.125,?,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,-1,-1,-1,5070,0,5226,0,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,20,5229,5219,0,1,1,no-supers,0,0,2427,39,1,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,180.230,1028.125,-1,-1,-1,450,-1,3117,-1,5226,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,21,5229,5219,0,1,2,no-super-best,0,0,2427,39,1,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,180.230,1028.125,-1,-1,-1,5063,-1,5069,-1,5226,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,22,5229,5219,0,1,3,no-super-best,0,0,2427,39,1,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,180.230,1028.125,-1,-1,-1,5070,-1,4729,-1,5224,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,23,5229,5219,0,1,4,no-supers,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,180.230,1028.125,-1,-1,-1,450,-1,3117,-1,4729,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,24,5229,5219,0,1,5,accepted-best,1,1,2427,39,1,AOI211xp5_ASAP7_75t_L,4,5,1,176.000,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,2412.618,NOR2xp33_ASAP7_75t_L,180.230,1028.125,2,0,1,5070,0,4729,1,5219,0,5223,1,-1,-1,-1,-1
benchmarks/ode.abc.blif,25,5229,5219,0,1,6,no-super-best,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,-1,-1,-1,3831,-1,4471,-1,5070,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,26,5229,5219,0,1,7,no-super-best,0,0,2427,39,1,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,-1,-1,-1,5063,-1,5069,-1,4729,-1,5224,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,27,5229,5219,0,1,8,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,3,-1,-1,450,-1,3117,-1,4729,-1,5219,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,28,5229,5219,0,1,9,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,-1,-1,-1,450,-1,3117,-1,3831,-1,4471,-1,5224,-1,-1,-1
benchmarks/ode.abc.blif,29,5229,5219,0,1,10,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,-1,-1,-1,3831,-1,4471,-1,5063,-1,5069,-1,5224,-1,-1,-1
benchmarks/ode.abc.blif,30,5229,5219,0,1,11,no-super-best,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,3,-1,-1,3831,-1,4471,-1,5070,-1,5219,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,31,5229,5219,0,1,12,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,3,-1,-1,3831,-1,4471,-1,5070,-1,5219,-1,5220,-1,-1,-1
benchmarks/ode.abc.blif,32,5229,5219,0,1,13,no-supers,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,-1,-1,-1,5070,-1,4729,-1,5217,-1,5218,-1,5223,-1,-1,-1
benchmarks/ode.abc.blif,33,5229,5219,0,1,14,no-super-best,0,0,2427,39,1,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AOI211xp5_ASAP7_75t_L,176.000,2412.618,3,-1,-1,5070,-1,5190,-1,4729,-1,5219,-1,5222,-1,-1,-1
